"dataset_id","originalScientificName","n_interpreted","interpreted","aphiaids","url"
"36c1ed77-8e1b-4286-b1f0-cf8ddce930f4","Polynoidae",2,"Polychaeta;Polynoidae","883;939","https://ipt.iobis.org/obis-deepsea/resource?r=deep-sea_benthic_macrofaunal_invertebrates"
"34c50cbc-55f7-48aa-9974-45e973f74cff","Campylaspis",2,"Campylaspis;Campylaspis costata","110415;110542","https://ipt.iobis.org/obis-deepsea/resource?r=historical_distribution_cumacea_natlantic_arctic"
"34c50cbc-55f7-48aa-9974-45e973f74cff","Diastylis",2,"Diastylis;Diastylis tumida","110398;110492","https://ipt.iobis.org/obis-deepsea/resource?r=historical_distribution_cumacea_natlantic_arctic"
"34c50cbc-55f7-48aa-9974-45e973f74cff","Leucon (Leucon)",4,"Leptostylis;Leucon (Leucon);Leucon (Leucon) nasicoides;Leucon (Leucon) profundus","110403;110436;110619;182350","https://ipt.iobis.org/obis-deepsea/resource?r=historical_distribution_cumacea_natlantic_arctic"
"a2426321-7817-4086-ace6-f16ce16a3653","Bryozoa",2,"Biota;Bryozoa","1;146142","https://ipt.iobis.org/obiscanada/resource?r=dl_cpd_ppo"
"a2426321-7817-4086-ace6-f16ce16a3653","Cladobranchia",2,"Animalia;Cladobranchia","2;827889","https://ipt.iobis.org/obiscanada/resource?r=dl_cpd_ppo"
"735f8dca-f656-4452-b8cb-a6bf3389f1fd","Amphipoda",2,"Amphipoda;Gammaridea","1135;1207","https://ipt.sibbr.gov.br/peld/resource?r=continuous_monitoring_of_the_micro_and_mesozooplankton_of_the_patos_lagoon_estuary_and_adjacent_coastal_area"
"b7f2143c-1e72-4351-88cd-fd170ded09a5","Delphinidae",2,"Delphinidae;Pseudorca crassidens","136980;137104","https://ipt.vliz.be/eurobis/resource?r=ceataceans_seaturtles_gulf_of_catania"
"9378019b-6657-4c21-81cd-1d2f19e30065","Callianassa",2,"Callianassa;Callianassa subterranea","107072;107729","https://ipt.vliz.be/eurobis/resource?r=ciclos85"
"9378019b-6657-4c21-81cd-1d2f19e30065","Labidocera wollastoni",2,"Labidocera wollastoni;Pontella lobiancoi","104736;104738","https://ipt.vliz.be/eurobis/resource?r=ciclos85"
"9378019b-6657-4c21-81cd-1d2f19e30065","Mesocalanus tenuicornis",3,"Mesocalanus tenuicornis;Nannocalanus minor;Neocalanus cristatus","104468;104469;104470","https://ipt.vliz.be/eurobis/resource?r=ciclos85"
"2861ebc0-ac05-47c7-a150-df8cc6bc64b0","Euchaeta",20,"Acrocalanus;Bathycalanus;Bradycalanus;Calocalanus;Disseta;Euchaeta;Gaussia;Hemirhabdus;Heterorhabdus;Heterostylites;Lucicutia;Mecynocera;Megacalanus;Mesaiokeras;Mesorhabdus;Metridia;Microdisseta;Neorhabdus;Paraeuchaeta;Pleuromamma","104174;104176;104178;104179;104180;104181;104182;104183;104184;104185;104186;104187;104188;104189;104190;104191;104192;104193;149714;196874","https://ipt.vliz.be/eurobis/resource?r=epocas"
"e5389590-6d7e-4752-b84b-faa2a411db87","Alcyonium",2,"Alcyonium;Botryllus","103529;125284","https://ipt.vliz.be/eurobis/resource?r=ices-vme"
"e5389590-6d7e-4752-b84b-faa2a411db87","Anthomastus",3,"Anthomastus;Anthomastus gyratus;Pseudoanthomastus agaricus","125285;724720;724721","https://ipt.vliz.be/eurobis/resource?r=ices-vme"
"e5389590-6d7e-4752-b84b-faa2a411db87","Axinella",2,"Axinella;Caballeraxine","131774;518920","https://ipt.vliz.be/eurobis/resource?r=ices-vme"
"e5389590-6d7e-4752-b84b-faa2a411db87","Stephanocyathus",2,"Stephanocyathus;Stephanocyathus (Acinocyathus) spiniger","135102;286859","https://ipt.vliz.be/eurobis/resource?r=ices-vme"
"46389886-a09c-4cc4-bd5b-76ada2157a52","Gonyaulax spinifera",2,"Gonyaulax spinifera;Rhizosolenia robusta var. robusta","110041;978230","https://ipt.vliz.be/eurobis/resource?r=irta_phyto"
"b7a81977-c40f-42c0-8453-f4cfb37ca4c8","Mauritia histrio",2,"Mauritia histrio;Mauritia maculifera maculifera","216870;527624","https://ipt.vliz.be/eurobis/resource?r=kenya_marine"
"b7a81977-c40f-42c0-8453-f4cfb37ca4c8","Naria helvola",2,"Naria helvola;Naria helvola helvola","1075035;1075037","https://ipt.vliz.be/eurobis/resource?r=kenya_marine"
"b7a81977-c40f-42c0-8453-f4cfb37ca4c8","Ovatipsa chinensis",2,"Erronea ovum ovum;Ovatipsa chinensis","530882;571213","https://ipt.vliz.be/eurobis/resource?r=kenya_marine"
"b7a81977-c40f-42c0-8453-f4cfb37ca4c8","Talostolida teres",2,"Talostolida teres;Talostolida teres teres","580709;580715","https://ipt.vliz.be/eurobis/resource?r=kenya_marine"
"b7a81977-c40f-42c0-8453-f4cfb37ca4c8","Talparia talpa",2,"Talparia talpa;Talparia talpa talpa","216894;833609","https://ipt.vliz.be/eurobis/resource?r=kenya_marine"
"4732665a-947e-426c-b58c-25a10d98d35d","Calanus helgolandicus",26,"Acartia (Acanthacartia) italica;Calanus helgolandicus;Calanus hyperboreus;Candacia armata;Candacia bipinnata;Candacia elongata;Candacia ethiopica;Candacia giesbrechti;Candacia ketchumi;Candacia longimana;Chiridiella kuniae;Euaugaptilus gibbus;Euaugaptilus nodifrons;Euaugaptilus vicinus;Euchirella messinensis messinensis;Mesocalanus tenuicornis;Mixtocalanus;Nannocalanus minor;Neocalanus cristatus;Neocalanus gracilis;Paramisophria lilibetana;Pseudhaloptilus longimanus;Pseudochirella lobata;Temora;Undinula vulgaris;Valdiviella oligarthra","104226;104241;104286;104331;104346;104361;104391;104406;104421;104451;104466;104467;104468;104469;104470;104471;104473;104474;104475;104477;104478;104479;104480;104481;345934;414565","https://ipt.vliz.be/eurobis/resource?r=lobassess"
"4732665a-947e-426c-b58c-25a10d98d35d","Centropages",6,"Delibus;Disco;Disseta;Farrania;Hemirhabdus;Isias","104160;104163;104168;104176;149714;363904","https://ipt.vliz.be/eurobis/resource?r=lobassess"
"4732665a-947e-426c-b58c-25a10d98d35d","Neocalanus gracilis",3,"Candacia giesbrechti;Candacia tenuimana;Neocalanus gracilis","104471;104479;104485","https://ipt.vliz.be/eurobis/resource?r=lobassess"
"4732665a-947e-426c-b58c-25a10d98d35d","Oikopleura",13,"Appendicularia sicula;Appendicularia tregouboffi;Fritillaria abjornseni;Fritillaria aequatorialis;Fritillaria charybdae;Fritillaria drygalskii;Fritillaria fagei;Fritillaria formica;Fritillaria fraudax;Fritillaria gracilis;Oikopleura;Pelagopleura;Stegosoma","103367;103368;103369;103370;103371;103373;103374;103376;103377;103378;103379;103380;103381","https://ipt.vliz.be/eurobis/resource?r=lobassess"
"4732665a-947e-426c-b58c-25a10d98d35d","Palinurus",6,"Bathicaris brasiliensis;Benthonectes filipes;Callianassa;Metapenaeus monoceros;Pelagopenaeus balboae;Petalidium obesum","107072;107092;107107;107110;107123;1390995","https://ipt.vliz.be/eurobis/resource?r=lobassess"
"4732665a-947e-426c-b58c-25a10d98d35d","Paracalanus",14,"Anomalocera;Brachycalanus;Cephalophanes;Lophothrix;Paracalanus;Parapontella;Phaenna;Pseudocyclopia;Pseudocyclops;Ridgewayia;Ryocalanus;Talacalanus;Thompsonopia;Xanthocalanus","104196;104197;104198;104199;104202;104203;104204;104206;104212;104213;104215;104218;104219;104225","https://ipt.vliz.be/eurobis/resource?r=lobassess"
"9c2d6787-245d-4661-b052-c14bccfe1c1b","Monticellina",2,"Kirkegaardia;Monticellina","479441;884676","https://ipt.vliz.be/eurobis/resource?r=macrophytes_mediterranean_lagoon_ifremer"
"33240dba-2900-49e5-af34-fe7464ce98fe","Chaetoceros",2,"Chaetoceros (Hyalochaete);Chaetoceros (Phaeoceros)","370366;370367","https://ipt.vliz.be/eurobis/resource?r=radiales_phytopl_test"
"ff1eca2d-d949-42ce-9cb2-95c26b61d198","Euphausiacea",2,"Crustacea;Euphausiacea","1066;1128","https://ipt.vliz.be/eurobis/resource?r=radiales_zoopl_test"
"ff1eca2d-d949-42ce-9cb2-95c26b61d198","Polychaeta",2,"Annelida;Polychaeta","882;883","https://ipt.vliz.be/eurobis/resource?r=radiales_zoopl_test"
"80f841cc-500f-44da-a205-899ed1b8fb01","Eurythoe complanata",3,"Euphrosine myrtosa;Eurythoe complanata;Linopherus oculifera","129829;130084;882464","https://nzobisipt.niwa.co.nz/resource?r=annelids_marshalls"
"80f841cc-500f-44da-a205-899ed1b8fb01","Phyllochaetopterus ramosus",2,"Phyllochaetopterus;Phyllochaetopterus ramosus","129232;330563","https://nzobisipt.niwa.co.nz/resource?r=annelids_marshalls"
"0c9db499-759b-46d8-8989-799f9ff9f235","Acteon",5,"Acteon;Acteon chattonensis;Acteon oneroaensis;Acteon semispiralis;Acteon wangaloa","137618;831976;831978;831980;831981","https://nzobisipt.niwa.co.nz/resource?r=auckland_museum_marine"
"0c9db499-759b-46d8-8989-799f9ff9f235","Acteon Maxacteon",2,"Maxacteon cratericulatus;Maxacteon milleri","599182;599183","https://nzobisipt.niwa.co.nz/resource?r=auckland_museum_marine"
"0c9db499-759b-46d8-8989-799f9ff9f235","Elphidium excavatum (Terquem, 1875)",2,"Elphidium excavatum;Elphidium excavatum subsp. clavatum","113267;466569","https://nzobisipt.niwa.co.nz/resource?r=auckland_museum_marine"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Lagena orbignyana",2,"Fissurina orbignyana;Laculatina quadrilatera","113209;466252","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Lysasterias perrieri",2,"Lysasterias adeliae;Lysasterias perrieri","172660;172666","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Miliolina venusta",2,"Miliolinella subrotunda;Quinqueloculina venusta","112564;112688","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Nephthys serratifolia",2,"Aglaophamus lyrochaeta;Nephtys imbricata","332898;334143","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Pellilitorina setosa",2,"Pellilitorina pellita;Pellilitorina setosa","197350;197351","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Reophax distans subsp. gracilis",4,"Nodulina dentaliniformis;Pseudonodosinella nodulosa;Reophax scorpiurus;Reophax spiculifer","113988;114016;417570;491734","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Socarnoides kergueleni",2,"Socarnoides kergueleni;Tendridae","237707;237797","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Stephanomia rubra",2,"Halistemma rubrum;Vampyroteuthis infernalis","135490;141887","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"364e5a12-8028-4329-be50-fc548c2d6ce4","Thalassiosira condensata",2,"Lauderia pumila;Thalassiosira condensata","149257;163226","https://nzobisipt.niwa.co.nz/resource?r=discovery_reports"
"b0ae29fa-8e83-4218-ba06-80efa0cf82e5","Parapercis hexophtalma (Cuvier, 1829)",2,"Parapercis hexophtalma;Parupeneus","204915;219159","https://nzobisipt.niwa.co.nz/resource?r=fiji_marine_data"
"49d1b62c-124a-4854-b878-b83de130eb23","Nemertea",17,"Araphura brevimanus;Astropecten gruveli;Atherina boyeri;Capitellethus;Dolichomastix nummilifera;Echelus;Facelina dubia;Haliclona (Soestella) arenata;Halymenia vinacea;Hoplopera pusilla;Hyalopomatus marenzelleri;Limatula;Nemertea;Notophryxus ovoides;Sphaeromyxa hellandi;Thoonchus inermis;Trapezium oblongum","120297;123863;125646;129212;130995;134561;136344;138127;139910;141693;143476;145259;147042;152391;166640;229620;272027","https://nzobisipt.niwa.co.nz/resource?r=ipy_caml"
"e13f0a51-f810-45d6-9503-64ecd7bedd70","Trematomus hansonii",3,"Trematomus hansoni;Trematomus newnesi;Trematomus nicolai","234628;234644;234772","https://nzobisipt.niwa.co.nz/resource?r=mbis_caml"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Amalda australis",2,"Amalda australis;Zeatrophon ambiguus","409967;598755","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Antimelatoma buchanani maorum",2,"Antimelatoma buchanani;Aoteadrillia wanganuiensis","578787;599039","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Asychis sp.",2,"Asychis;Haliclona (Gellius)","131922;146522","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Bathygadus cottoides",2,"Bathygadus cottoides;Ophiactis abyssicola","125109;217748","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Benhamina obliquata",2,"Benhamina obliquata;Cellana denticulata","325447;559223","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Cnemidocarpa bicornuta (Sluiter, 1900)",2,"Cnemidocarpa bicornuta;Cnemidocarpa nisiotis","250333;250352","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Corallina sp.",2,"Antithamnionella ternifolia;Pomatoceros caeruleus","163275;334587","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Corella eumyota",2,"Corella eumyota;Spondylus asperrimus","173223;506949","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Crepidula costata",2,"Cominella elegantula;Maoricrypta costata","397136;490923","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Lichina confinis",2,"Ecklonia radiata;Lichina confinis","147721;214344","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Limaria orientalis",2,"Limaria africana;Limaria orientalis","397092;505481","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Maera mastersi",2,"Austromaera mastersii;Maera","101675;531369","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Microtralia occidentalis",2,"Bolboschoenus;Microtralia ovulum","416202;533099","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Myliobatis tenuicaudatus",2,"Mustelus lenticulatus;Myliobatis tenuicaudatus","271388;271491","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Ophicardelus costellaris",2,"Cotula coronopifolia;Pleuroloba costellaris","234047;580111","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Pyura suteri Michaelsen, 1908",2,"Cnemidocarpa nisiotis;Pyura suteri","250352;251306","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Scorpaena cardinalis",2,"Centroberyx affinis;Scorpaena cardinalis","274702;276891","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Stegnaster inflatus",3,"Ceratosoma amoenum;Retusa oruaensis;Stegnaster inflatus","369038;533898;599200","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Terebellidae",2,"Terebellida;Terebellidae","900;982","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"b339f72f-eb69-40c5-b60c-1a37aaffdfb7","Trituba (Granulotriforis) antepallaxa",2,"Trituba antepallaxa;Trituba blacki","832549;881225","https://nzobisipt.niwa.co.nz/resource?r=mbis_nz"
"00032856-12cd-46ff-b9d5-ddeaecae3c95","Brachyura",2,"Brachyura;Myctophidae","106673;125498","https://nzobisipt.niwa.co.nz/resource?r=mbis_plankton"
"00032856-12cd-46ff-b9d5-ddeaecae3c95","Gyrodinium sp. 2",2,"Gymnodinium;Gyrodinium","109475;109476","https://nzobisipt.niwa.co.nz/resource?r=mbis_plankton"
"00032856-12cd-46ff-b9d5-ddeaecae3c95","Gyrodinium sp. 3",2,"Gymnodinium;Gyrodinium","109475;109476","https://nzobisipt.niwa.co.nz/resource?r=mbis_plankton"
"00032856-12cd-46ff-b9d5-ddeaecae3c95","Polykrikos schwarzii",2,"Polykrikos kofoidii;Polykrikos schwartzii","109899;109901","https://nzobisipt.niwa.co.nz/resource?r=mbis_plankton"
"1e764c93-ace6-4fe0-874b-4bdcd9e0251f","Cryptopecten bullatus (Dautzenberg & Bavay, 1912)",2,"Bivalvia;Cryptopecten bullatus","105;394290","https://nzobisipt.niwa.co.nz/resource?r=mnhn-molluscs"
"1e764c93-ace6-4fe0-874b-4bdcd9e0251f","Pseudohinnites levii Dijkstra, 1989",2,"Bivalvia;Pseudohinnites levii","105;391007","https://nzobisipt.niwa.co.nz/resource?r=mnhn-molluscs"
"1e764c93-ace6-4fe0-874b-4bdcd9e0251f","Vetigastropoda",2,"Polyplacophora;Vetigastropoda","55;156485","https://nzobisipt.niwa.co.nz/resource?r=mnhn-molluscs"
"23b62349-04a4-442e-bf20-8d91dbc03488","Stephanohelia sulfurea",2,"Stephanohelia;Stephanohelia sulfurea","267862;856300","https://nzobisipt.niwa.co.nz/resource?r=new_caledonia_stylasteridae"
"62fddab8-521b-42b4-b9fe-c0f0f3e2bd58","Enallopsammia rostrata",4,"Enallopsammia rostrata;Goniocorella dumosa;Madrepora oculata;Solenosmilia variabilis","135168;135190;135209;290021","https://nzobisipt.niwa.co.nz/resource?r=niwacorals"
"62fddab8-521b-42b4-b9fe-c0f0f3e2bd58","Goniocorella dumosa",3,"Enallopsammia rostrata;Goniocorella dumosa;Oculina virgosa","135190;287103;290021","https://nzobisipt.niwa.co.nz/resource?r=niwacorals"
"62fddab8-521b-42b4-b9fe-c0f0f3e2bd58","Madrepora oculata",3,"Goniocorella dumosa;Madrepora oculata;Solenosmilia variabilis","135168;135209;290021","https://nzobisipt.niwa.co.nz/resource?r=niwacorals"
"62fddab8-521b-42b4-b9fe-c0f0f3e2bd58","Oculina virgosa",2,"Enallopsammia rostrata;Oculina virgosa","135190;287103","https://nzobisipt.niwa.co.nz/resource?r=niwacorals"
"62fddab8-521b-42b4-b9fe-c0f0f3e2bd58","Solenosmilia variabilis",4,"Enallopsammia rostrata;Goniocorella dumosa;Madrepora oculata;Solenosmilia variabilis","135168;135190;135209;290021","https://nzobisipt.niwa.co.nz/resource?r=niwacorals"
"231dc661-d8d9-4d49-9ff0-45bd21a08541","Nototodarus sloanii/N. gouldi",2,"Nototodarus;Nototodarus sloanii","341450;342378","https://nzobisipt.niwa.co.nz/resource?r=obisprovider"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f","Acanthopharynx dormitata",2,"Acanthopathes undulata;Acanthopharynx dormitata","289314;888167","https://nzobisipt.niwa.co.nz/resource?r=obisspecify"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f","Alternatipathes alternata",2,"Alternatipathes;Alternatipathes alternata","994317;994319","https://nzobisipt.niwa.co.nz/resource?r=obisspecify"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f","Amathia chimonidesi",2,"Amathia citrina;Amathia gracei","730616;851584","https://nzobisipt.niwa.co.nz/resource?r=obisspecify"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f","Anthuridae",2,"Anthuridae;Anthuroidea","118244;292944","https://nzobisipt.niwa.co.nz/resource?r=obisspecify"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f","Biffarius filholi",2,"Biffarius;Filhollianassa filholi","158380;1398935","https://nzobisipt.niwa.co.nz/resource?r=obisspecify"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f","Bitectipora retepora",2,"Bitectipora;Bitectipora retepora","467958;471869","https://nzobisipt.niwa.co.nz/resource?r=obisspecify"
"2c6db58f-ae91-4a17-9f0f-7db28506b94f","Phylladiorhynchus",2,"Phylladiorhynchus;Romancheinidae","110770;378116","https://nzobisipt.niwa.co.nz/resource?r=obisspecify"
"da08bb1a-19d6-435e-b0bc-90982b22c3a4","Pagodula maxwelli",2,"Enixotrophon lochi;Enixotrophon maxwelli","869783;869785","https://nzobisipt.niwa.co.nz/resource?r=pagodulaausna"
"d1c53013-998f-4ee1-8664-7b0d25a2fb8b","Axinella",2,"Axinella;Caballeraxine","131774;518920","https://nzobisipt.niwa.co.nz/resource?r=rhodolithhabitats"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Holothuria sp.",2,"Holothuria;Hyotissa","123456;204006","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Hyotissa sp.",2,"Hyotissa;Isognomon","138091;204006","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Isognomon sp.",2,"Isognomon;Lambis crocata","138091;211092","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Lambis crocata",2,"Lambis crocata;Lambis lambis","211092;211096","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Lambis lambis",2,"Lambis lambis;Lambis scorpius","211089;211096","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Lambis truncata",2,"Lambis truncata;Leiaster speciosus","211091;370923","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Linckia laevigata",2,"Linckia laevigata;Luria isabella","207610;216862","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Luria isabella",2,"Luria isabella;Lyncina carneola","216862;216866","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Lyncina carneola",2,"Lyncina carneola;Lyncina lynx","216866;527793","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Lyncina lynx",2,"Lyncina lynx;Lyncina vitellus","527793;530884","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Lysiosquillina maculata",2,"Lysiosquilla maculata;Mespilia globulus","211183;214476","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Mespilia globulus",2,"Mespilia globulus;Mitra mitra","214476;590537","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Monetaria annulus",2,"Monetaria annulus;Monetaria caputserpentis","216875;570811","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Monetaria caputserpentis",2,"Monetaria caputserpentis;Monetaria moneta","216874;570811","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Monetaria moneta",2,"Monetaria moneta;Morula","204124;216874","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Morula sp.",2,"Morula;Octopus","138268;204124","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Octopus sp.",2,"Octopus;Oliva","138268;205393","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Oliva sp.",2,"Oliva;Ovula ovum","205393;216904","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Ovula ovum",2,"Ovula ovum;Oxymeris dimidiata","216904;564247","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Panulirus sp.",2,"Panulirus;Panulirus versicolor","107060;210359","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Panulirus versicolor",2,"Panulirus versicolor;Pearsonothuria graeffei","210359;210772","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Pearsonothuria graeffei",2,"Pearsonothuria graeffei;Periclimenes","107035;210772","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Periclimenes sp.",2,"Periclimenes;Phyllidia","107035;138347","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Pinctada margaritifera",2,"Pinctada margaritifera;Pinna","138352;207899","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Pleuroploca sp.",2,"Pleuroploca;Portunus","106930;204742","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Portunus sp.",2,"Portunus;Protoreaster nodosus","106930;213285","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Pseudovertagus aluco",2,"Pseudovertagus aluco;Pteria","138397;473486","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Pteria sp.",2,"Pteria;Pyrene","138397;204994","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Pyrene sp.",2,"Pyrene;Quidnipagus palatam","204994;216526","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
"c88a7d1c-1609-47d3-bf1f-a1cb2f7c54f6","Spondylus sp.",2,"Spondylus;Stenopus hispidus","138518;210370","https://nzobisipt.niwa.co.nz/resource?r=spc_cofish_invertebrates_fsm_2006"
